# tau(fm)  ecc_n(cos)  ecc_n(sin) (n=1-6)
    8.00000000e-01  4.61664401e-02  -1.53020676e-02  8.68726466e-02  -1.02791101e-01  2.56932119e-02  -1.43572523e-01  1.83419473e-02  5.44596114e-02  2.53407780e-02  5.63941219e-02  2.95249044e-01  3.03566795e-02  
    8.05000000e-01  4.61991821e-02  -1.53527063e-02  8.66665937e-02  -1.02694731e-01  2.54567618e-02  -1.43246128e-01  1.84920231e-02  5.46013725e-02  2.50756358e-02  5.59923914e-02  2.94634858e-01  3.03325030e-02  
    8.10000000e-01  4.62303022e-02  -1.54018152e-02  8.64610668e-02  -1.02599180e-01  2.52182954e-02  -1.42917488e-01  1.86397574e-02  5.47480583e-02  2.48121065e-02  5.55964195e-02  2.94010978e-01  3.03126825e-02  
    8.15000000e-01  4.62597241e-02  -1.54492687e-02  8.62560007e-02  -1.02504493e-01  2.49780982e-02  -1.42586561e-01  1.87850791e-02  5.48991758e-02  2.45505384e-02  5.52062353e-02  2.93377538e-01  3.02968488e-02  
    8.20000000e-01  4.62873714e-02  -1.54949466e-02  8.60512894e-02  -1.02410682e-01  2.47364685e-02  -1.42253278e-01  1.89279044e-02  5.50541704e-02  2.42913166e-02  5.48217681e-02  2.92734791e-01  3.02845331e-02  
    8.25000000e-01  4.63131594e-02  -1.55386864e-02  8.58468147e-02  -1.02317743e-01  2.44936413e-02  -1.41917622e-01  1.90681181e-02  5.52124609e-02  2.40350498e-02  5.44431232e-02  2.92082919e-01  3.02753294e-02  
    8.30000000e-01  4.63369752e-02  -1.55803316e-02  8.56424453e-02  -1.02225559e-01  2.42497840e-02  -1.41579583e-01  1.92055477e-02  5.53734918e-02  2.37821580e-02  5.40705279e-02  2.91422183e-01  3.02692393e-02  
    8.35000000e-01  4.63587698e-02  -1.56197012e-02  8.54381923e-02  -1.02133955e-01  2.40050761e-02  -1.41239316e-01  1.93398981e-02  5.55367638e-02  2.35327891e-02  5.37040325e-02  2.90753060e-01  3.02662522e-02  
    8.40000000e-01  4.63785889e-02  -1.56566625e-02  8.52341142e-02  -1.02042799e-01  2.37598035e-02  -1.40897095e-01  1.94709495e-02  5.57017309e-02  2.32871524e-02  5.33433573e-02  2.90076086e-01  3.02658845e-02  
    8.45000000e-01  4.63964323e-02  -1.56911461e-02  8.50301938e-02  -1.01951980e-01  2.35142631e-02  -1.40553136e-01  1.95985769e-02  5.58677632e-02  2.30453535e-02  5.29883637e-02  2.89391799e-01  3.02677233e-02  
